,Unnamed: 0,CellPath,RawFilePath,plate,path,type,image_name,cell_id_filename,MH_score,cell_id,KG_score
583,584,local_staging/singlecells/singlecells/F2500C2.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B4 [144] Montage - 25_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2500C2.tif,live,F2500C2,F2500C2_ACTN2_only.jpg,3,F2500C2,3
584,585,local_staging/singlecells/singlecells/F2501C4.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B4 [144] Montage - 26_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2501C4.tif,live,F2501C4,F2501C4_ACTN2_only.jpg,3,F2501C4,4
585,586,local_staging/singlecells/singlecells/F2503C3.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B4 [144] Montage - 28_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2503C3.tif,live,F2503C3,F2503C3_ACTN2_only.jpg,3,F2503C3,3
586,587,local_staging/singlecells/singlecells/F2507C35.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B4 [144] Montage - 31_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2507C35.tif,live,F2507C35,F2507C35_ACTN2_only.jpg,3,F2507C35,3
587,588,local_staging/singlecells/singlecells/F2508C21.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B4 [144] Montage - 32_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2508C21.tif,live,F2508C21,F2508C21_ACTN2_only.jpg,3,F2508C21,3
588,589,local_staging/singlecells/singlecells/F2509C45.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B4 [144] Montage - 33_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2509C45.tif,live,F2509C45,F2509C45_ACTN2_only.jpg,3,F2509C45,3
589,590,local_staging/singlecells/singlecells/F2511C3.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B4 [144] Montage - 35_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2511C3.tif,live,F2511C3,F2511C3_ACTN2_only.jpg,3,F2511C3,3
590,591,local_staging/singlecells/singlecells/F2513C12.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B4 [144] Montage - 3_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2513C12.tif,live,F2513C12,F2513C12_ACTN2_only.jpg,4,F2513C12,4
591,592,local_staging/singlecells/singlecells/F2536C8.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 25_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2536C8.tif,live,F2536C8,F2536C8_ACTN2_only.jpg,4,F2536C8,4
592,593,local_staging/singlecells/singlecells/F2538C36.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 27_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2538C36.tif,live,F2538C36,F2538C36_ACTN2_only.jpg,3,F2538C36,3
593,594,local_staging/singlecells/singlecells/F2541C23.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 2_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2541C23.tif,live,F2541C23,F2541C23_ACTN2_only.jpg,3,F2541C23,3
594,595,local_staging/singlecells/singlecells/F2542C10.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 30_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2542C10.tif,live,F2542C10,F2542C10_ACTN2_only.jpg,2,F2542C10,2
595,596,local_staging/singlecells/singlecells/F2542C15.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 30_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2542C15.tif,live,F2542C15,F2542C15_ACTN2_only.jpg,3,F2542C15,3
596,597,local_staging/singlecells/singlecells/F2542C33.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 30_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2542C33.tif,live,F2542C33,F2542C33_ACTN2_only.jpg,3,F2542C33,3
597,598,local_staging/singlecells/singlecells/F2548C3.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 3_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2548C3.tif,live,F2548C3,F2548C3_ACTN2_only.jpg,3,F2548C3,3
598,599,local_staging/singlecells/singlecells/F2549C11.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 4_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2549C11.tif,live,F2549C11,F2549C11_ACTN2_only.jpg,3,F2549C11,3
599,600,local_staging/singlecells/singlecells/F2550C5.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 5_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2550C5.tif,live,F2550C5,F2550C5_ACTN2_only.jpg,3,F2550C5,3
600,601,local_staging/singlecells/singlecells/F2551C9.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 6_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2551C9.tif,live,F2551C9,F2551C9_ACTN2_only.jpg,3,F2551C9,3
601,602,local_staging/singlecells/singlecells/F2554C37.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000127/3i0/63X_zstacks/5500000127_63x_20190620_Capture 1 - Capture 1 - B5 [144] Montage - 9_C3.tif,5500000127,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2554C37.tif,live,F2554C37,F2554C37_ACTN2_only.jpg,3,F2554C37,3
602,603,local_staging/singlecells/singlecells/F2555C2.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 10_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2555C2.tif,live,F2555C2,F2555C2_ACTN2_only.jpg,2,F2555C2,3
603,604,local_staging/singlecells/singlecells/F2555C31.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 10_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2555C31.tif,live,F2555C31,F2555C31_ACTN2_only.jpg,3,F2555C31,3
604,605,local_staging/singlecells/singlecells/F2558C24.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 14_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2558C24.tif,live,F2558C24,F2558C24_ACTN2_only.jpg,4,F2558C24,4
605,606,local_staging/singlecells/singlecells/F2560C1.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 16_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2560C1.tif,live,F2560C1,F2560C1_ACTN2_only.jpg,4,F2560C1,4
606,607,local_staging/singlecells/singlecells/F2561C38.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 17_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2561C38.tif,live,F2561C38,F2561C38_ACTN2_only.jpg,4,F2561C38,4
607,608,local_staging/singlecells/singlecells/F2562C5.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 18_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2562C5.tif,live,F2562C5,F2562C5_ACTN2_only.jpg,3,F2562C5,3
608,609,local_staging/singlecells/singlecells/F2563C1.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 19_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2563C1.tif,live,F2563C1,F2563C1_ACTN2_only.jpg,3,F2563C1,3
609,610,local_staging/singlecells/singlecells/F2563C18.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 19_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2563C18.tif,live,F2563C18,F2563C18_ACTN2_only.jpg,3,F2563C18,3
610,611,local_staging/singlecells/singlecells/F2564C4.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 20_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2564C4.tif,live,F2564C4,F2564C4_ACTN2_only.jpg,4,F2564C4,4
611,612,local_staging/singlecells/singlecells/F2565C15.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 21_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2565C15.tif,live,F2565C15,F2565C15_ACTN2_only.jpg,4,F2565C15,5
612,613,local_staging/singlecells/singlecells/F2567C33.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 23_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2567C33.tif,live,F2567C33,F2567C33_ACTN2_only.jpg,1,F2567C33,2
613,614,local_staging/singlecells/singlecells/F2568C11.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 24_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2568C11.tif,live,F2568C11,F2568C11_ACTN2_only.jpg,4,F2568C11,4
614,615,local_staging/singlecells/singlecells/F2568C6.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 24_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2568C6.tif,live,F2568C6,F2568C6_ACTN2_only.jpg,4,F2568C6,4
615,616,local_staging/singlecells/singlecells/F2570C31.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2570C31.tif,live,F2570C31,F2570C31_ACTN2_only.jpg,3,F2570C31,4
616,617,local_staging/singlecells/singlecells/F2570C49.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 26_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2570C49.tif,live,F2570C49,F2570C49_ACTN2_only.jpg,3,F2570C49,4
617,618,local_staging/singlecells/singlecells/F2571C2.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 27_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2571C2.tif,live,F2571C2,F2571C2_ACTN2_only.jpg,3,F2571C2,4
618,619,local_staging/singlecells/singlecells/F2572C19.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2572C19.tif,live,F2572C19,F2572C19_ACTN2_only.jpg,3,F2572C19,3
619,620,local_staging/singlecells/singlecells/F2572C35.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 28_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2572C35.tif,live,F2572C35,F2572C35_ACTN2_only.jpg,0,F2572C35,1
620,621,local_staging/singlecells/singlecells/F2573C3.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 29_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2573C3.tif,live,F2573C3,F2573C3_ACTN2_only.jpg,3,F2573C3,3
621,622,local_staging/singlecells/singlecells/F2574C11.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 2_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2574C11.tif,live,F2574C11,F2574C11_ACTN2_only.jpg,3,F2574C11,4
622,623,local_staging/singlecells/singlecells/F2577C33.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 32_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2577C33.tif,live,F2577C33,F2577C33_ACTN2_only.jpg,3,F2577C33,4
623,624,local_staging/singlecells/singlecells/F2578C18.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 33_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2578C18.tif,live,F2578C18,F2578C18_ACTN2_only.jpg,4,F2578C18,4
624,625,local_staging/singlecells/singlecells/F2578C20.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 33_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2578C20.tif,live,F2578C20,F2578C20_ACTN2_only.jpg,3,F2578C20,3
625,626,local_staging/singlecells/singlecells/F2581C8.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 3_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2581C8.tif,live,F2581C8,F2581C8_ACTN2_only.jpg,4,F2581C8,5
626,627,local_staging/singlecells/singlecells/F2584C12.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 6_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2584C12.tif,live,F2584C12,F2584C12_ACTN2_only.jpg,5,F2584C12,5
627,628,local_staging/singlecells/singlecells/F2587C40.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C2 [144] Montage - 9_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2587C40.tif,live,F2587C40,F2587C40_ACTN2_only.jpg,3,F2587C40,3
628,629,local_staging/singlecells/singlecells/F2588C1.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 10_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2588C1.tif,live,F2588C1,F2588C1_ACTN2_only.jpg,4,F2588C1,4
629,630,local_staging/singlecells/singlecells/F2589C16.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 11_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2589C16.tif,live,F2589C16,F2589C16_ACTN2_only.jpg,3,F2589C16,3
630,631,local_staging/singlecells/singlecells/F2598C5.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 1_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2598C5.tif,live,F2598C5,F2598C5_ACTN2_only.jpg,3,F2598C5,3
631,632,local_staging/singlecells/singlecells/F25C30.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000096/3i0/63X_zstacks/5500000096_63x_20190523_Capture 1 - Capture 1 - C2 [144] Montage - 3_C3.tif,5500000096,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F25C30.tif,live,F25C30,F25C30_ACTN2_only.jpg,3,F25C30,4
632,633,local_staging/singlecells/singlecells/F2600C29.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 21_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2600C29.tif,live,F2600C29,F2600C29_ACTN2_only.jpg,4,F2600C29,5
633,634,local_staging/singlecells/singlecells/F2600C34.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 21_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2600C34.tif,live,F2600C34,F2600C34_ACTN2_only.jpg,4,F2600C34,4
634,635,local_staging/singlecells/singlecells/F2601C16.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 22_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2601C16.tif,live,F2601C16,F2601C16_ACTN2_only.jpg,4,F2601C16,5
635,636,local_staging/singlecells/singlecells/F2601C24.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 22_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2601C24.tif,live,F2601C24,F2601C24_ACTN2_only.jpg,0,F2601C24,1
636,637,local_staging/singlecells/singlecells/F2601C25.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 22_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2601C25.tif,live,F2601C25,F2601C25_ACTN2_only.jpg,1,F2601C25,2
637,638,local_staging/singlecells/singlecells/F2601C31.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 22_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2601C31.tif,live,F2601C31,F2601C31_ACTN2_only.jpg,4,F2601C31,4
638,639,local_staging/singlecells/singlecells/F2603C16.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 24_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2603C16.tif,live,F2603C16,F2603C16_ACTN2_only.jpg,4,F2603C16,4
639,640,local_staging/singlecells/singlecells/F2604C12.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 25_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2604C12.tif,live,F2604C12,F2604C12_ACTN2_only.jpg,3,F2604C12,3
640,641,local_staging/singlecells/singlecells/F2604C19.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 25_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2604C19.tif,live,F2604C19,F2604C19_ACTN2_only.jpg,5,F2604C19,4
641,642,local_staging/singlecells/singlecells/F2604C3.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 25_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2604C3.tif,live,F2604C3,F2604C3_ACTN2_only.jpg,4,F2604C3,4
642,643,local_staging/singlecells/singlecells/F2606C5.tif,/allen/aics/microscopy/PRODUCTION/PIPELINE_6/5500000120/3i1/63X_zstacks/5500000120_63x_20190625_Capture 1 - Capture 1 - C3 [144] Montage - 27_C3.tif,5500000120,/allen/aics/assay-dev/MicroscopyOtherData/Viana/projects/cardio_pipeline6_analysis/local_staging/singlecells/singlecells/F2606C5.tif,live,F2606C5,F2606C5_ACTN2_only.jpg,4,F2606C5,5
